user_id,gender,age,zipcode,occupation
5874,M,25,1002,college/grad student
5875,M,25,19103,college/grad student
5908,M,25,19711,college/grad student
5950,M,25,19713,college/grad student
20,M,25,55113,sales/marketing
71,M,25,95008,sales/marketing
87,M,25,48360,sales/marketing
279,M,25,91214,sales/marketing
482,M,25,55305,sales/marketing
735,M,25,4240,sales/marketing
740,M,25,24551,sales/marketing
1299,M,25,2038,sales/marketing
1304,M,25,97203,sales/marketing
1309,M,25,76051,sales/marketing
1312,M,25,60153,sales/marketing
1416,M,25,98101,sales/marketing
1435,M,25,48103,sales/marketing
1453,M,25,19444,sales/marketing
1473,M,25,6511,sales/marketing
1666,M,25,15241,sales/marketing
1762,M,25,75230,sales/marketing
1946,M,25,94110,sales/marketing
1983,M,25,92109,sales/marketing
2043,M,25,37931,sales/marketing
2118,M,25,2148,sales/marketing
2232,M,25,60061,sales/marketing
2362,M,25,94110,sales/marketing
2374,M,25,94404,sales/marketing
2447,M,25,3051,sales/marketing
2600,M,25,19312,sales/marketing
2638,M,25,6405,sales/marketing
2741,M,25,60614,sales/marketing
2743,M,25,72601,sales/marketing
2776,M,25,22205,sales/marketing
2796,M,25,92104,sales/marketing
2888,M,25,55438,sales/marketing
3141,M,25,81679,sales/marketing
3147,M,25,49355,sales/marketing
3180,M,25,7430,sales/marketing
3208,M,25,30342,sales/marketing
3228,M,25,5448,sales/marketing
3257,M,25,94105,sales/marketing
3262,M,25,55391,sales/marketing
3288,M,25,94133,sales/marketing
3290,M,25,90292,sales/marketing
3368,M,25,55435,sales/marketing
3400,M,25,8742,sales/marketing
3427,M,25,78267,sales/marketing
3449,M,25,2142,sales/marketing
3452,M,25,7702,sales/marketing
3465,M,25,45383,sales/marketing
3466,M,25,94306,sales/marketing
3467,M,25,55421,sales/marketing
3475,M,25,33133,sales/marketing
3567,M,25,54915,sales/marketing
3612,M,25,29609,sales/marketing
3651,M,25,98103,sales/marketing
3669,M,25,60148,sales/marketing
3700,M,25,10021,sales/marketing
3723,M,25,53048,sales/marketing
3737,M,25,37127,sales/marketing
3853,M,25,92614,sales/marketing
3854,M,25,30340,sales/marketing
3921,M,25,95820,sales/marketing
4010,M,25,94533,sales/marketing
4017,M,25,17972,sales/marketing
4059,M,25,80232,sales/marketing
4152,M,25,74114,sales/marketing
4185,M,25,90274,sales/marketing
4237,M,25,77450,sales/marketing
4405,M,25,98103,sales/marketing
4409,M,25,65023,sales/marketing
4428,M,25,46940,sales/marketing
4448,M,25,6880,sales/marketing
4451,M,25,30101,sales/marketing
4460,M,25,70005,sales/marketing
4525,M,25,10021,sales/marketing
4528,M,25,27605,sales/marketing
4557,M,25,2134,sales/marketing
4618,M,25,97202,sales/marketing
4626,M,25,97219,sales/marketing
4667,M,25,94117,sales/marketing
4706,M,25,68502,sales/marketing
4732,M,25,24450,sales/marketing
4832,M,25,17857,sales/marketing
4857,M,25,23434,sales/marketing
5065,M,25,28715,sales/marketing
5236,M,25,46268,sales/marketing
5335,M,25,75093,sales/marketing
5381,M,25,10009,sales/marketing
5386,M,25,60045,sales/marketing
5426,M,25,95821,sales/marketing
5438,M,25,60048,sales/marketing
5522,M,25,2460,sales/marketing
5617,M,25,48336,sales/marketing
5629,M,25,2465,sales/marketing
5634,M,25,55406,sales/marketing
5870,M,25,98109,sales/marketing
5934,M,25,77075,sales/marketing
5975,M,25,55104,sales/marketing
6034,M,25,94117,sales/marketing
5,M,25,55455,writer
232,M,25,55408,writer
261,M,25,75801,writer
406,M,25,55105,writer
454,M,25,55092,writer
536,M,25,1267,writer
587,M,25,92649,writer
644,M,25,93704,writer
673,M,25,10023,writer
675,M,25,2048,writer
710,M,25,85207,writer
804,M,25,90032,writer
981,M,25,2141,writer
1044,M,25,72701,writer
1069,M,25,98105,writer
1147,M,25,98101,writer
1169,M,25,94402,writer
1256,M,25,10002,writer
1360,M,25,14895,writer
1480,M,25,91367,writer
1512,M,25,11102,writer
1545,M,25,20009,writer
1571,M,25,98033,writer
1620,M,25,48009,writer
1646,M,25,90046,writer
1680,M,25,95380,writer
1700,M,25,98119,writer
1706,M,25,19134,writer
1767,M,25,75205,writer
1777,M,25,17022,writer
1820,M,25,50265,writer
1821,M,25,43315,writer
1892,M,25,90066,writer
1945,M,25,92866,writer
1966,M,25,93637,writer
1991,M,25,48309,writer
2284,M,25,90024,writer
2586,M,25,46802,writer
2790,M,25,85013,writer
2813,M,25,55406,writer
2844,M,25,87103,writer
2872,M,25,94014,writer
2953,M,25,23225,writer
3080,M,25,55410,writer
3103,M,25,64112,writer
3142,M,25,85719,writer
3223,M,25,10014,writer
3274,M,25,2062,writer
3276,M,25,55391,writer
3341,M,25,91730,writer
3359,M,25,22936,writer
3426,M,25,90046,writer
3457,M,25,19083,writer
3468,M,25,94546,writer
3546,M,25,41706,writer
3674,M,25,29205,writer
3821,M,25,44313,writer
3828,M,25,92101,writer
3892,M,25,91505,writer
3910,M,25,91505,writer
4040,M,25,75006,writer
4082,M,25,79912,writer
4167,M,25,22032,writer
4454,M,25,111225,writer
4461,M,25,81101,writer
4508,M,25,15701,writer
4526,M,25,10012,writer
4616,M,25,11717,writer
4835,M,25,14450,writer
4900,M,25,33626,writer
5008,M,25,60615,writer
5025,M,25,60615,writer
5038,M,25,10010,writer
5148,M,25,98101,writer
5252,M,25,60622,writer
5277,M,25,91740,writer
5300,M,25,94111,writer
5323,M,25,94122,writer
5408,M,25,11230-1710,writer
5508,M,25,94519,writer
5595,M,25,90027,writer
5676,M,25,78746,writer
5722,M,25,48103,writer
5761,M,25,90048,writer
5787,M,25,90802,writer
5815,M,25,90048,writer
5886,M,25,2139,writer
5888,M,25,64114,writer
5897,M,25,2152,writer
149,M,25,29205,academic/educator
222,M,25,55116,academic/educator
259,M,25,60615,academic/educator
286,M,25,54601,academic/educator
396,M,25,56187,academic/educator
442,M,25,55105,academic/educator
515,M,25,55406,academic/educator
624,M,25,75207,academic/educator
891,M,25,80202,academic/educator
1050,M,25,97302,academic/educator
1058,M,25,97321,academic/educator
1128,M,25,72701,academic/educator
1139,M,25,93420-2852,academic/educator
1228,M,25,94720,academic/educator
1264,M,25,53711,academic/educator
1325,M,25,75230,academic/educator
1457,M,25,95472,academic/educator
1695,M,25,97206,academic/educator
1973,M,25,22903,academic/educator
1995,M,25,85364,academic/educator
2105,M,25,24060,academic/educator
2107,M,25,24060,academic/educator
2376,M,25,13210,academic/educator
2414,M,25,49503,academic/educator
2554,M,25,97405,academic/educator
2627,M,25,6877,academic/educator
2705,M,25,27713,academic/educator
2774,M,25,92103,academic/educator
2893,M,25,94025,academic/educator
3011,M,25,10003,academic/educator
3071,M,25,2115,academic/educator
3162,M,25,08854-3115,academic/educator
3320,M,25,56082,academic/educator
3355,M,25,400060,academic/educator
3494,M,25,28607,academic/educator
3719,M,25,39759,academic/educator
3730,M,25,48911,academic/educator
3764,M,25,6111,academic/educator
3771,M,25,14982,academic/educator
3826,M,25,48105,academic/educator
3833,M,25,68516,academic/educator
3872,M,25,14613,academic/educator
3961,M,25,45230,academic/educator
4013,M,25,77803,academic/educator
4036,M,25,46530,academic/educator
4154,M,25,29440,academic/educator
4183,M,25,91730,academic/educator
4334,M,25,70458,academic/educator
4344,M,25,44240,academic/educator
4404,M,25,57106,academic/educator
4459,M,25,28027,academic/educator
4512,M,25,16508,academic/educator
4581,M,25,19103,academic/educator
4769,M,25,2571,academic/educator
4798,M,25,19335,academic/educator
4817,M,25,20912,academic/educator
4858,M,25,4086,academic/educator
4898,M,25,27713,academic/educator
4980,M,25,55403,academic/educator
5086,M,25,23462,academic/educator
5142,M,25,92101,academic/educator
5205,M,25,2908,academic/educator
5211,M,25,40214,academic/educator
5242,M,25,14608,academic/educator
5312,M,25,10463,academic/educator
5399,M,25,12553,academic/educator
5473,M,25,20120-6354,academic/educator
5527,M,25,70803,academic/educator
5554,M,25,92116,academic/educator
5570,M,25,7666,academic/educator
5592,M,25,53706,academic/educator
5625,M,25,1760,academic/educator
5671,M,25,2146,academic/educator
5677,M,25,13210,academic/educator
5726,M,25,77845,academic/educator
5736,M,25,8904,academic/educator
5740,M,25,60613,academic/educator
5795,M,25,92688,academic/educator
5831,M,25,92120,academic/educator
5839,M,25,27106,academic/educator
5880,M,25,8904,academic/educator
5885,M,25,96930,academic/educator
5895,M,25,43026,academic/educator
5912,M,25,77064,academic/educator
5938,M,25,35401,academic/educator
5979,M,25,43214,academic/educator
5984,M,25,60657,academic/educator
58,M,25,30303,artist
110,M,25,90803,artist
269,M,25,55408,artist
308,M,25,10025,artist
375,M,25,55106,artist
380,M,25,92024,artist
501,M,25,55372,artist
504,M,25,17003,artist
509,M,25,55125,artist
514,M,25,55113,artist
530,M,25,10019,artist
539,M,25,55103,artist
553,M,25,94131,artist
643,M,25,23188,artist
977,M,25,80110,artist
1003,M,25,19320,artist
1124,M,25,60156,artist
1216,M,25,90292,artist
1223,M,25,60102,artist
1395,M,25,7026,artist
1445,M,25,98109,artist
1456,M,25,98074,artist
1518,M,25,95831,artist
1682,M,25,98102,artist
1726,M,25,60160,artist
1749,M,25,10040,artist
1803,M,25,50021,artist
1837,M,25,8817,artist
1845,M,25,10002,artist
1931,M,25,94114,artist
2223,M,25,60123,artist
2429,M,25,22903,artist
2757,M,25,10023,artist
2794,M,25,20036,artist
2875,M,25,10013,artist
2920,M,25,55116,artist
2928,M,25,90068,artist
3090,M,25,90004,artist
3121,M,25,32118,artist
3123,M,25,90401,artist
3126,M,25,32118,artist
3167,M,25,77056,artist
3371,M,25,55405,artist
3533,M,25,55344,artist
3563,M,25,33133,artist
3588,M,25,90068,artist
3611,M,25,84321,artist
3638,M,25,90038,artist
3673,M,25,10003,artist
3683,M,25,30606,artist
3695,M,25,98502,artist
3763,M,25,98502,artist
3926,M,25,94404,artist
3938,M,25,92711-0571,artist
3968,M,25,2903,artist
4052,M,25,43551,artist
4303,M,25,91910,artist
4339,M,25,78748,artist
4524,M,25,55113,artist
4543,M,25,11105,artist
4715,M,25,97205,artist
4720,M,25,90035,artist
4777,M,25,46142,artist
4860,M,25,60640,artist
4957,M,25,48197,artist
5070,M,25,55344,artist
5077,M,25,20037,artist
5281,M,25,90210,artist
5294,M,25,60626,artist
5299,M,25,43202,artist
5326,M,25,55408,artist
5501,M,25,33334,artist
5502,M,25,66044,artist
5645,M,25,87123,artist
5660,M,25,78722,artist
5749,M,25,94117,artist
5767,M,25,75287,artist
5781,M,25,11106,artist
5793,M,25,91602,artist
5827,M,25,55118,artist
5907,M,25,11217,artist
5933,M,25,98227,artist
3,M,25,55117,scientist
27,M,25,19130,lawyer
36,M,25,94123,clerical/admin
42,M,25,24502,farmer
66,M,25,57706,tradesman/craftsman
112,M,25,97209,self-employed
120,M,25,27106,lawyer
129,M,25,20164,lawyer
170,M,25,7002,lawyer
172,M,25,7661,clerical/admin
174,M,25,21203,self-employed
212,M,25,53714,self-employed
228,M,25,55455,scientist
231,M,25,55455,clerical/admin
236,M,25,55126,customer service
237,M,25,46835,doctor/health care
243,M,25,11576,self-employed
384,M,25,55075,lawyer
385,M,25,68131,doctor/health care
389,M,25,68128,doctor/health care
402,M,25,55427,lawyer
408,M,25,2143,lawyer
413,M,25,55409,lawyer
443,M,25,55421,clerical/admin
466,M,25,55405,customer service
506,M,25,55103-1006,self-employed
534,M,25,55902,scientist
543,M,25,55057,customer service
549,M,25,53217,doctor/health care
565,M,25,45242,self-employed
574,M,25,90214,unemployed
579,M,25,32839,customer service
638,M,25,77584,doctor/health care
667,M,25,98438,tradesman/craftsman
711,M,25,80521,tradesman/craftsman
717,M,25,90211,lawyer
728,M,25,11598,doctor/health care
741,M,25,44095,customer service
773,M,25,48108,doctor/health care
802,M,25,22801,self-employed
812,M,25,37930,doctor/health care
836,M,25,10023,lawyer
846,M,25,80209,customer service
848,M,25,94121,scientist
849,M,25,75006,clerical/admin
852,M,25,92105,customer service
897,M,25,92130,doctor/health care
929,M,25,53706,scientist
930,M,25,98380,customer service
937,M,25,60513,scientist
980,M,25,92014,doctor/health care
999,M,25,62558,scientist
1004,M,25,95136,clerical/admin
1011,M,25,92115,farmer
1022,M,25,918,clerical/admin
1025,M,25,34677,self-employed
1033,M,25,60076,customer service
1040,M,25,76309,lawyer
1077,M,25,60660,clerical/admin
1087,M,25,8826,self-employed
1116,M,25,92121,scientist
1151,M,25,46805,scientist
1230,M,25,95125,lawyer
1267,M,25,12203,scientist
1270,M,25,12230,doctor/health care
1281,M,25,97209,unemployed
1293,M,25,60074,customer service
1303,M,25,94111,unemployed
1306,M,25,64068,clerical/admin
1369,M,25,12308,customer service
1467,M,25,97007,customer service
1486,M,25,90638,self-employed
1501,M,25,75801,lawyer
1515,M,25,48324,self-employed
1528,M,25,94903,scientist
1538,M,25,22601,clerical/admin
1539,M,25,2359,clerical/admin
1543,M,25,10549,lawyer
1551,M,25,20008,lawyer
1574,M,25,81007,doctor/health care
1584,M,25,45701,unemployed
1588,M,25,22043,lawyer
1593,M,25,78411,self-employed
1604,M,25,50111,lawyer
1608,M,25,75230,lawyer
1610,M,25,55555,lawyer
1632,M,25,94120,self-employed
1650,M,25,94607,unemployed
1652,M,25,98208,self-employed
1687,M,25,85013,clerical/admin
1715,M,25,53406,self-employed
1742,M,25,8109,scientist
1752,M,25,96813,clerical/admin
1759,M,25,22112,self-employed
